key	source	name	k10	k25	k50	k100	k200	provenance
go:GO:0048738	go	cardiac muscle tissue development	10	25	49	97	195	
go:GO:0048752	go	semicircular canal morphogenesis	8	17	32	61	116	
go:GO:0048814	go	regulation of dendrite morphogenesis	8	18	33	63	122	
go:GO:0048871	go	multicellular organismal-level homeostasis	9	20	39	79	156	
go:GO:0048873	go	homeostasis of number of cells within a tissue	7	15	28	54	102	
go:GO:0050435	go	amyloid-beta metabolic process	5	11	19	34	63	
go:GO:0050654	go	chondroitin sulfate proteoglycan metabolic process	9	20	39	79	157	
go:GO:0050679	go	positive regulation of epithelial cell proliferation	7	15	28	54	102	
go:GO:0050796	go	regulation of insulin secretion	9	20	38	77	152	
go:GO:0050848	go	regulation of calcium-mediated signaling	10	23	45	89	175	
go:GO:0050850	go	positive regulation of calcium-mediated signaling	10	23	45	89	175	
go:GO:0050865	go	regulation of cell activation	3	7	13	20	39	
go:GO:0050867	go	positive regulation of cell activation	3	7	13	20	39	
go:GO:0050878	go	regulation of body fluid levels	5	11	19	33	62	
go:GO:0050892	go	intestinal absorption	1	1	2	4	5	
go:GO:0050900	go	leukocyte migration	3	7	12	19	35	
go:GO:0050909	go	sensory perception of taste	1	3	5	9	14	
go:GO:0050915	go	sensory perception of sour taste	1	3	5	9	14	
go:GO:0050918	go	positive chemotaxis	3	7	13	20	40	
go:GO:0050926	go	regulation of positive chemotaxis	3	7	13	20	40	
go:GO:0050953	go	sensory perception of light stimulus	1	3	5	9	14	
go:GO:0050974	go	detection of mechanical stimulus involved in sensory perception	1	3	5	8	13	
go:GO:0051048	go	negative regulation of secretion	5	11	20	35	65	
go:GO:0051051	go	negative regulation of transport	5	11	20	36	69	
go:GO:0051053	go	negative regulation of DNA metabolic process	8	16	31	59	110	
go:GO:0051055	go	negative regulation of lipid biosynthetic process	4	9	16	29	56	
go:GO:0051057	go	positive regulation of small GTPase mediated signal transduction	10	23	44	87	170	
go:GO:0051101	go	regulation of DNA binding	10	23	44	87	170	
go:GO:0051126	go	negative regulation of actin nucleation	10	23	45	90	177	
go:GO:0051149	go	positive regulation of muscle cell differentiation	10	25	49	98	196	
go:GO:0051151	go	negative regulation of smooth muscle cell differentiation	5	11	20	36	67	
go:GO:0051168	go	nuclear export	9	19	36	72	141	
go:GO:0051223	go	regulation of protein transport	9	21	41	84	164	
go:GO:0051254	go	positive regulation of RNA metabolic process	10	23	44	87	170	
go:GO:0051260	go	protein homooligomerization	10	24	47	93	187	
go:GO:0051262	go	protein tetramerization	10	24	47	93	187	
go:GO:0051284	go	obsolete positive regulation of sequestering of calcium ion	10	23	45	89	174	
go:GO:0051291	go	protein heterooligomerization	10	24	47	93	187	
go:GO:0051301	go	cell division	7	15	27	49	93	
go:GO:0051304	go	chromosome separation	7	15	27	49	95	
go:GO:0051306	go	mitotic sister chromatid separation	7	15	27	49	95	
go:GO:0051450	go	myoblast proliferation	10	25	49	98	196	
go:GO:0051454	go	intracellular pH elevation	5	10	18	31	60	
go:GO:0051461	go	positive regulation of corticotropin secretion	5	11	19	33	62	
go:GO:0051490	go	negative regulation of filopodium assembly	8	18	33	63	122	
go:GO:0051546	go	keratinocyte migration	1	2	4	7	11	
go:GO:0051580	go	regulation of neurotransmitter uptake	8	18	34	66	130	
go:GO:0051589	go	negative regulation of neurotransmitter transport	8	18	34	66	130	
go:GO:0051590	go	positive regulation of neurotransmitter transport	8	18	34	66	130	
go:GO:0051599	go	response to hydrostatic pressure	5	10	18	31	60	
go:GO:0051603	go	obsolete proteolysis involved in protein catabolic process	10	24	47	94	190	
go:GO:0051606	go	detection of stimulus	1	3	5	8	13	
go:GO:0051610	go	serotonin uptake	6	12	21	38	73	
go:GO:0051646	go	mitochondrion localization	10	24	47	94	189	
go:GO:0051656	go	establishment of organelle localization	10	24	48	96	192	
go:GO:0051660	go	establishment of centrosome localization	7	15	27	49	94	
go:GO:0051694	go	pointed-end actin filament capping	10	23	45	90	177	
go:GO:0051703	go	biological process involved in intraspecies interaction between organisms	8	18	34	66	127	
go:GO:0051905	go	establishment of pigment granule localization	6	12	21	38	72	
go:GO:0051932	go	synaptic transmission, GABAergic	8	18	33	64	123	
go:GO:0051939	go	gamma-aminobutyric acid import	6	12	21	37	70	
go:GO:0051964	go	negative regulation of synapse assembly	8	18	33	63	122	
go:GO:0051988	go	regulation of attachment of spindle microtubules to kinetochore	7	15	27	49	94	
go:GO:0052547	go	regulation of peptidase activity	10	24	46	92	184	
go:GO:0055001	go	muscle cell development	10	25	49	98	196	
go:GO:0055006	go	cardiac cell development	7	15	30	56	105	
go:GO:0055007	go	cardiac muscle cell differentiation	10	25	49	97	195	
go:GO:0055022	go	negative regulation of cardiac muscle tissue growth	5	11	20	36	69	
go:GO:0055062	go	phosphate ion homeostasis	10	25	50	100	200	
go:GO:0055070	go	copper ion homeostasis	9	21	41	83	162	
go:GO:0055078	go	sodium ion homeostasis	5	10	17	30	59	
go:GO:0055095	go	lipoprotein particle mediated signaling	1	1	1	2	3	
go:GO:0055123	go	digestive system development	7	15	28	51	98	
go:GO:0060033	go	anatomical structure regression	7	15	30	57	106	
go:GO:0060039	go	pericardium development	7	15	30	56	105	
go:GO:0060055	go	angiogenesis involved in wound healing	3	6	11	17	30	
go:GO:0060070	go	canonical Wnt signaling pathway	8	16	31	59	111	
go:GO:0060081	go	membrane hyperpolarization	10	25	49	97	195	
go:GO:0060159	go	regulation of dopamine receptor signaling pathway	8	18	34	66	130	
go:GO:0060232	go	delamination	1	2	4	7	11	
go:GO:0060251	go	regulation of glial cell proliferation	8	18	33	63	121	
go:GO:0060296	go	regulation of cilium beat frequency involved in ciliary motility	10	23	45	90	179	
go:GO:0060307	go	regulation of ventricular cardiac muscle cell membrane repolarization	10	25	49	97	195	
go:GO:0060319	go	primitive erythrocyte differentiation	7	15	29	55	104	
go:GO:0060324	go	face development	8	17	32	62	119	
go:GO:0060326	go	cell chemotaxis	3	7	13	20	40	
go:GO:0060330	go	regulation of response to type II interferon	2	4	7	11	17	
go:GO:0060332	go	positive regulation of response to type II interferon	2	4	7	11	17	
go:GO:0060338	go	regulation of type I interferon-mediated signaling pathway	2	4	7	11	17	
go:GO:0060340	go	positive regulation of type I interferon-mediated signaling pathway	2	4	7	11	17	
go:GO:0060350	go	endochondral bone morphogenesis	7	15	29	55	103	
go:GO:0060354	go	negative regulation of cell adhesion molecule production	3	6	10	15	27	
go:GO:0060390	go	regulation of SMAD protein signal transduction	10	23	44	87	170	
go:GO:0060391	go	positive regulation of SMAD protein signal transduction	10	23	44	87	170	
go:GO:0060395	go	SMAD protein signal transduction	10	23	44	87	170	
go:GO:0060412	go	ventricular septum morphogenesis	7	15	30	56	105	
go:GO:0060444	go	branching involved in mammary gland duct morphogenesis	9	21	40	80	158	
go:GO:0060449	go	bud elongation involved in lung branching	7	15	28	51	99	
go:GO:0060452	go	positive regulation of cardiac muscle contraction	10	25	49	98	197	
go:GO:0060491	go	regulation of cell projection assembly	5	11	20	35	66	
go:GO:0060536	go	cartilage morphogenesis	7	15	29	55	103	
go:GO:0060537	go	muscle tissue development	10	25	49	98	196	
go:GO:0060539	go	diaphragm development	4	9	15	26	53	
go:GO:0060541	go	respiratory system development	4	9	15	26	53	
go:GO:0060575	go	intestinal epithelial cell differentiation	7	15	28	51	98	
go:GO:0060600	go	dichotomous subdivision of an epithelial terminal unit	7	15	28	50	97	
go:GO:0060623	go	regulation of chromosome condensation	7	15	27	49	94	
go:GO:0060664	go	epithelial cell proliferation involved in salivary gland morphogenesis	10	25	50	99	198	
go:GO:0060749	go	mammary gland alveolus development	9	21	40	80	158	
go:GO:0060765	go	regulation of androgen receptor signaling pathway	5	11	20	35	65	
go:GO:0060766	go	negative regulation of androgen receptor signaling pathway	5	11	20	36	67	
go:GO:0060837	go	blood vessel endothelial cell differentiation	7	15	28	53	101	
go:GO:0060872	go	semicircular canal development	8	17	32	61	116	
go:GO:0060896	go	neural plate pattern specification	8	18	33	63	120	
go:GO:0060907	go	positive regulation of macrophage cytokine production	3	7	13	20	38	
go:GO:0060921	go	sinoatrial node cell differentiation	10	25	49	97	195	
go:GO:0060931	go	sinoatrial node cell development	10	25	49	97	195	
go:GO:0060971	go	embryonic heart tube left/right pattern formation	4	9	16	28	55	
go:GO:0060977	go	coronary vasculature morphogenesis	7	15	28	53	101	
go:GO:0060993	go	kidney morphogenesis	7	15	26	48	91	
go:GO:0060999	go	positive regulation of dendritic spine development	8	18	33	63	122	
go:GO:0061005	go	cell differentiation involved in kidney development	7	15	26	48	92	
go:GO:0061009	go	common bile duct development	4	9	15	25	52	
go:GO:0061029	go	eyelid development in camera-type eye	7	15	28	52	100	
go:GO:0061044	go	negative regulation of vascular wound healing	3	6	11	17	30	
go:GO:0061061	go	muscle structure development	10	25	49	98	196	
go:GO:0061082	go	myeloid leukocyte cytokine production	3	7	13	20	38	
go:GO:0061098	go	positive regulation of protein tyrosine kinase activity	10	23	44	87	170	
go:GO:0061099	go	negative regulation of protein tyrosine kinase activity	5	11	20	36	67	
go:GO:0061337	go	cardiac conduction	10	25	49	97	195	
go:GO:0061339	go	establishment or maintenance of monopolar cell polarity	7	15	28	50	96	
go:GO:0061355	go	Wnt protein secretion	10	24	48	96	194	
go:GO:0061387	go	regulation of extent of cell growth	8	18	33	63	122	
go:GO:0061484	go	hematopoietic stem cell homeostasis	10	25	50	100	200	
go:GO:0061525	go	hindgut development	7	15	28	51	98	
go:GO:0061668	go	mitochondrial ribosome assembly	10	24	47	94	189	
go:GO:0061684	go	chaperone-mediated autophagy	10	24	47	94	188	
go:GO:0061687	go	detoxification of inorganic compound	9	21	41	83	162	
go:GO:0061709	go	reticulophagy	9	20	38	76	151	
go:GO:0061724	go	lipophagy	1	1	1	2	3	
go:GO:0061734	go	type 2 mitophagy	10	24	47	94	190	
go:GO:0061763	go	multivesicular body-lysosome fusion	7	15	27	49	93	
go:GO:0061842	go	microtubule organizing center localization	7	15	27	49	94	
go:GO:0061844	go	antimicrobial humoral immune response mediated by antimicrobial peptide	3	7	12	18	32	
go:GO:0062125	go	regulation of mitochondrial gene expression	10	24	47	94	189	
go:GO:0062149	go	obsolete detection of stimulus involved in sensory perception of pain	1	3	5	9	14	
go:GO:0062197	go	cellular response to chemical stress	5	10	18	32	61	
go:GO:0070071	go	proton-transporting two-sector ATPase complex assembly	10	24	47	94	189	
go:GO:0070127	go	tRNA aminoacylation for mitochondrial protein translation	9	19	36	72	143	
go:GO:0070129	go	regulation of mitochondrial translation	10	24	47	94	189	
go:GO:0070131	go	positive regulation of mitochondrial translation	10	24	47	94	189	
go:GO:0070170	go	regulation of tooth mineralization	10	25	50	99	198	
go:GO:0070197	go	meiotic attachment of telomere to nuclear envelope	9	21	41	84	163	
go:GO:0070200	go	establishment of protein localization to telomere	9	21	41	84	163	
go:GO:0070213	go	protein auto-ADP-ribosylation	9	19	35	68	134	
go:GO:0070235	go	regulation of activation-induced cell death of T cells	3	7	13	20	39	
go:GO:0070254	go	mucus secretion	10	24	48	95	191	
go:GO:0070278	go	extracellular matrix constituent secretion	10	24	48	95	191	
go:GO:0070291	go	N-acylethanolamine metabolic process	1	1	1	1	2	
go:GO:0070296	go	sarcoplasmic reticulum calcium ion transport	10	23	45	89	174	
go:GO:0070306	go	lens fiber cell differentiation	7	15	28	52	100	
go:GO:0070307	go	lens fiber cell development	7	15	28	52	100	
go:GO:0070424	go	regulation of nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway	3	7	13	20	40	
go:GO:0070427	go	nucleotide-binding oligomerization domain containing 1 signaling pathway	3	7	13	20	40	
go:GO:0070493	go	thrombin-activated receptor signaling pathway	3	6	11	17	31	
go:GO:0070525	go	obsolete tRNA threonylcarbamoyladenosine metabolic process	9	19	36	72	143	
go:GO:0070562	go	regulation of vitamin D receptor signaling pathway	5	11	20	35	65	
go:GO:0070601	go	centromeric sister chromatid cohesion	7	15	27	49	95	
go:GO:0070729	go	cyclic nucleotide transport	10	23	45	89	175	
go:GO:0070741	go	response to interleukin-6	3	7	13	20	38	
go:GO:0070936	go	protein K48-linked ubiquitination	10	23	44	88	173	
go:GO:0070945	go	neutrophil-mediated killing of gram-negative bacterium	3	7	12	18	34	
go:GO:0071073	go	positive regulation of phospholipid biosynthetic process	10	24	46	91	181	
go:GO:0071169	go	establishment of protein localization to chromatin	9	21	41	84	164	
go:GO:0071287	go	cellular response to manganese ion	10	22	42	85	167	
go:GO:0071320	go	cellular response to cAMP	10	23	45	89	175	
go:GO:0071371	go	cellular response to gonadotropin stimulus	9	21	40	81	159	
go:GO:0071372	go	cellular response to follicle-stimulating hormone stimulus	9	21	40	81	159	
go:GO:0071375	go	cellular response to peptide hormone stimulus	9	20	38	77	153	
go:GO:0071380	go	cellular response to prostaglandin E stimulus	2	5	8	13	23	
go:GO:0071393	go	cellular response to progesterone stimulus	9	21	40	81	159	
go:GO:0071396	go	cellular response to lipid	1	1	1	2	3	
go:GO:0071402	go	cellular response to lipoprotein particle stimulus	1	1	1	2	3	
go:GO:0071453	go	cellular response to oxygen levels	5	10	18	32	61	
go:GO:0071467	go	cellular response to pH	5	10	18	31	60	
go:GO:0071474	go	cellular hyperosmotic response	5	10	18	31	60	
go:GO:0071495	go	cellular response to endogenous stimulus	1	3	5	8	13	
go:GO:0071514	go	genomic imprinting	9	21	40	81	160	
go:GO:0071529	go	cementum mineralization	10	25	50	99	198	
go:GO:0071585	go	detoxification of cadmium ion	9	21	41	83	162	
go:GO:0071605	go	monocyte chemotactic protein-1 production	3	7	13	20	38	
go:GO:0071624	go	positive regulation of granulocyte chemotaxis	3	7	13	20	40	
go:GO:0071639	go	positive regulation of monocyte chemotactic protein-1 production	3	7	13	20	38	
go:GO:0071672	go	negative regulation of smooth muscle cell chemotaxis	5	11	20	36	67	
go:GO:0071677	go	positive regulation of mononuclear cell migration	3	7	13	20	40	
go:GO:0071692	go	protein localization to extracellular region	10	24	46	91	182	
go:GO:0071694	go	maintenance of protein location in extracellular region	10	24	46	91	182	
go:GO:0071695	go	anatomical structure maturation	7	15	30	57	106	
go:GO:0071787	go	endoplasmic reticulum tubular network formation	9	20	38	76	151	
go:GO:0071830	go	triglyceride-rich lipoprotein particle clearance	1	1	1	2	3	
go:GO:0071863	go	regulation of cell proliferation in bone marrow	10	25	50	100	200	
go:GO:0071880	go	adenylate cyclase-activating adrenergic receptor signaling pathway	10	23	45	89	175	
go:GO:0071887	go	leukocyte apoptotic process	3	7	13	21	43	
go:GO:0071888	go	macrophage apoptotic process	3	7	13	20	39	
go:GO:0071900	go	regulation of protein serine/threonine kinase activity	10	24	46	92	184	
go:GO:0071901	go	negative regulation of protein serine/threonine kinase activity	5	11	20	36	67	
go:GO:0071907	go	determination of digestive tract left/right asymmetry	4	9	16	28	55	
go:GO:0071985	go	multivesicular body sorting pathway	10	24	48	96	192	
go:GO:0072006	go	nephron development	7	15	26	48	92	
go:GO:0072007	go	mesangial cell differentiation	7	15	26	48	91	
go:GO:0072017	go	distal tubule development	7	15	26	48	92	
go:GO:0072025	go	distal convoluted tubule development	7	15	26	48	92	
go:GO:0072044	go	collecting duct development	7	15	26	48	92	
go:GO:0072047	go	proximal/distal pattern formation involved in nephron development	7	15	26	48	92	
go:GO:0072103	go	glomerulus vasculature morphogenesis	7	15	26	48	91	
go:GO:0072126	go	positive regulation of glomerular mesangial cell proliferation	7	15	26	48	91	
go:GO:0072144	go	glomerular mesangial cell development	7	15	26	48	91	
go:GO:0072173	go	metanephric tubule morphogenesis	7	15	26	48	91	
go:GO:0072179	go	nephric duct formation	7	15	26	48	92	
go:GO:0072189	go	ureter development	7	15	26	48	92	
go:GO:0072202	go	obsolete cell differentiation involved in metanephros development	7	15	26	48	91	
go:GO:0072205	go	metanephric collecting duct development	7	15	26	48	92	
go:GO:0072243	go	metanephric nephron epithelium development	7	15	26	48	91	
go:GO:0072319	go	vesicle uncoating	10	24	48	96	192	
go:GO:0072332	go	intrinsic apoptotic signaling pathway by p53 class mediator	10	23	44	88	173	
go:GO:0072344	go	rescue of stalled cytosolic ribosome	9	19	37	73	144	
go:GO:0072350	go	tricarboxylic acid metabolic process	6	12	22	42	80	
go:GO:0072359	go	circulatory system development	7	15	30	56	105	
go:GO:0072384	go	organelle transport along microtubule	10	24	48	96	192	
go:GO:0072526	go	pyridine-containing compound catabolic process	9	19	35	71	139	
go:GO:0072538	go	T-helper 17 type immune response	3	7	13	20	37	
go:GO:0072584	go	caveolin-mediated endocytosis	10	24	46	91	181	
go:GO:0072666	go	establishment of protein localization to vacuole	10	24	48	96	192	
go:GO:0072673	go	lamellipodium morphogenesis	10	23	45	90	178	
go:GO:0072675	go	osteoclast fusion	10	25	50	100	200	
go:GO:0075525	go	viral translational termination-reinitiation	2	4	7	12	20	
go:GO:0080135	go	regulation of cellular response to stress	9	19	35	67	131	
go:GO:0080171	go	lytic vacuole organization	7	14	25	45	87	
go:GO:0086066	go	atrial cardiac muscle cell to AV node cell communication	10	25	49	97	195	
go:GO:0086067	go	AV node cell to bundle of His cell communication	10	25	49	97	195	
go:GO:0086069	go	bundle of His cell to Purkinje myocyte communication	10	25	49	97	195	
go:GO:0086091	go	regulation of heart rate by cardiac conduction	10	25	49	97	195	
go:GO:0090063	go	positive regulation of microtubule nucleation	7	15	27	49	94	
go:GO:0090077	go	foam cell differentiation	3	6	11	16	29	
go:GO:0090158	go	endoplasmic reticulum membrane organization	9	20	38	76	151	
go:GO:0090181	go	regulation of cholesterol metabolic process	1	1	3	5	7	
go:GO:0090192	go	regulation of glomerulus development	7	15	26	48	92	
go:GO:0090208	go	positive regulation of triglyceride metabolic process	1	1	1	3	4	
go:GO:0090235	go	regulation of metaphase plate congression	7	15	27	49	94	
go:GO:0090245	go	axis elongation involved in somitogenesis	8	17	32	62	118	
go:GO:0090258	go	negative regulation of mitochondrial fission	5	11	20	36	69	
go:GO:0090279	go	regulation of calcium ion import	10	23	45	89	174	
go:GO:0090289	go	regulation of osteoclast proliferation	10	25	50	100	200	
go:GO:0090322	go	regulation of superoxide metabolic process	6	12	22	40	78	
go:GO:0090394	go	negative regulation of excitatory postsynaptic potential	8	18	34	66	130	
go:GO:0090398	go	cellular senescence	8	16	31	59	110	
go:GO:0090402	go	oncogene-induced cell senescence	8	16	31	59	110	
go:GO:0090493	go	catecholamine uptake	6	12	21	38	73	
go:GO:0090521	go	podocyte cell migration	10	23	45	90	178	
go:GO:0090592	go	DNA synthesis involved in DNA replication	9	19	37	74	146	
go:GO:0090630	go	activation of GTPase activity	9	20	38	76	150	
go:GO:0090659	go	walking behavior	6	13	24	44	84	
go:GO:0090716	go	adaptive immune memory response	3	7	13	22	44	
go:GO:0097006	go	regulation of plasma lipoprotein particle levels	1	1	1	2	3	
go:GO:0097066	go	response to thyroid hormone	9	21	41	82	161	
go:GO:0097067	go	cellular response to thyroid hormone stimulus	9	21	41	82	161	
go:GO:0097106	go	postsynaptic density organization	8	18	33	63	122	
go:GO:0097112	go	gamma-aminobutyric acid receptor clustering	8	18	33	64	123	
go:GO:0097114	go	NMDA glutamate receptor clustering	8	18	33	64	123	
go:GO:0097150	go	neuronal stem cell population maintenance	8	18	33	63	121	
go:GO:0097186	go	amelogenesis	10	25	50	99	198	
go:GO:0097190	go	apoptotic signaling pathway	9	19	35	68	133	
go:GO:0097193	go	intrinsic apoptotic signaling pathway	9	19	35	67	132	
go:GO:0097267	go	omega-hydroxylase P450 pathway	1	1	1	1	2	
go:GO:0097468	go	programmed cell death in response to reactive oxygen species	9	19	35	67	132	
go:GO:0097646	go	calcitonin family receptor signaling pathway	9	20	38	75	148	
go:GO:0097680	go	double-strand break repair via classical nonhomologous end joining	9	19	37	74	145	
go:GO:0097696	go	cell surface receptor signaling pathway via STAT	3	7	13	20	42	
go:GO:0097699	go	vascular endothelial cell response to fluid shear stress	3	6	11	16	29	
go:GO:0097702	go	response to oscillatory fluid shear stress	3	6	11	16	29	
go:GO:0097707	go	ferroptosis	5	10	17	30	58	
go:GO:0097720	go	calcineurin-mediated signaling	10	23	45	89	175	
go:GO:0098535	go	de novo centriole assembly involved in multi-ciliated epithelial cell differentiation	7	15	28	50	97	
go:GO:0098609	go	cell-cell adhesion	3	6	10	15	27	
go:GO:0098698	go	postsynaptic specialization assembly	8	18	33	63	122	
go:GO:0098771	go	inorganic ion homeostasis	5	10	17	30	59	
go:GO:0098773	go	skin epidermis development	1	2	4	7	11	
go:GO:0098780	go	response to mitochondrial depolarisation	10	24	47	94	190	
go:GO:0098856	go	intestinal lipid absorption	1	1	2	4	5	
go:GO:0098869	go	cellular oxidant detoxification	6	12	22	40	78	
go:GO:0098880	go	maintenance of postsynaptic specialization structure	8	18	33	63	122	
go:GO:0098901	go	regulation of cardiac muscle cell action potential	10	25	49	97	195	
go:GO:0098909	go	regulation of cardiac muscle cell action potential involved in regulation of contraction	10	25	49	97	195	
go:GO:0098953	go	receptor diffusion trapping	8	18	34	66	130	
go:GO:0098971	go	anterograde dendritic transport of neurotransmitter receptor complex	8	18	33	64	123	
go:GO:0098974	go	postsynaptic actin cytoskeleton organization	8	18	33	63	122	
go:GO:0098990	go	AMPA selective glutamate receptor signaling pathway	8	18	33	64	123	
go:GO:0099003	go	vesicle-mediated transport in synapse	10	24	48	96	192	
go:GO:0099171	go	presynaptic modulation of chemical synaptic transmission	8	18	34	66	130	
go:GO:0099175	go	regulation of postsynapse organization	8	18	33	63	122	
go:GO:0099177	go	regulation of trans-synaptic signaling	8	18	34	66	130	
go:GO:0099514	go	synaptic vesicle cytoskeletal transport	10	24	48	96	192	
go:GO:0099518	go	vesicle cytoskeletal trafficking	10	24	48	96	192	
go:GO:0099587	go	inorganic ion import across plasma membrane	5	10	17	30	59	
go:GO:0099612	go	protein localization to axon	9	20	38	76	151	
go:GO:0099623	go	regulation of cardiac muscle cell membrane repolarization	10	25	49	97	195	
go:GO:0101024	go	mitotic nuclear membrane organization	7	15	27	49	93	
go:GO:0106001	go	intestinal hexose absorption	1	1	2	4	5	
go:GO:0106057	go	negative regulation of calcineurin-mediated signaling	5	11	20	36	68	
go:GO:0110010	go	basolateral protein secretion	10	24	48	95	191	
go:GO:0110053	go	regulation of actin filament organization	10	23	45	90	177	
go:GO:0110076	go	negative regulation of ferroptosis	5	10	17	30	58	
go:GO:0110088	go	hippocampal neuron apoptotic process	8	18	33	63	121	
go:GO:0110154	go	RNA decapping	9	19	37	73	144	
go:GO:0120093	go	regulation of peptidyl-lysine crotonylation	9	21	41	84	164	
go:GO:0120182	go	regulation of focal adhesion disassembly	3	6	10	15	27	
go:GO:0120188	go	regulation of bile acid secretion	4	9	15	25	52	
go:GO:0120262	go	negative regulation of heterochromatin organization	8	16	31	59	112	
go:GO:0140009	go	L-aspartate import across plasma membrane	6	12	22	42	80	
go:GO:0140042	go	lipid droplet formation	1	1	1	2	3	
go:GO:0140112	go	extracellular vesicle biogenesis	10	24	48	96	194	
go:GO:0140238	go	presynaptic endocytosis	8	18	34	66	128	
go:GO:0140352	go	export from cell	10	24	48	96	194	
go:GO:0140894	go	endolysosomal toll-like receptor signaling pathway	3	7	13	20	37	
go:GO:0140971	go	regulation of AIM2 inflammasome complex assembly	3	7	13	20	42	
go:GO:0141060	go	disruption of anatomical structure in another organism	3	7	12	18	33	
go:GO:0141156	go	cAMP/PKA signal transduction	9	19	35	68	134	
go:GO:0141214	go	positive regulation of phospholipase C/protein kinase C signal transduction	10	24	46	91	181	
go:GO:0150012	go	positive regulation of neuron projection arborization	8	18	33	63	122	
go:GO:0150079	go	negative regulation of neuroinflammatory response	3	7	13	21	43	
go:GO:0150116	go	regulation of cell-substrate junction organization	3	6	10	15	27	
go:GO:0170041	go	non-proteinogenic amino acid metabolic process	6	12	22	42	80	
go:GO:0170043	go	non-proteinogenic amino acid biosynthetic process	6	12	22	42	80	
go:GO:0170062	go	nutrient storage	1	1	1	3	4	
go:GO:0180059	go	protein O-linked glycosylation via glucose	9	20	39	78	154	
go:GO:1900029	go	positive regulation of ruffle assembly	10	23	45	90	178	
go:GO:1900103	go	positive regulation of endoplasmic reticulum unfolded protein response	9	19	35	69	135	
go:GO:1900118	go	negative regulation of execution phase of apoptosis	9	19	35	68	133	
go:GO:1900222	go	negative regulation of amyloid-beta clearance	5	11	19	34	63	
go:GO:1900239	go	regulation of phenotypic switching	10	25	49	98	197	
go:GO:1900246	go	positive regulation of RIG-I signaling pathway	8	16	31	60	115	
go:GO:1901072	go	glucosamine-containing compound catabolic process	9	20	39	78	155	
go:GO:1901078	go	negative regulation of relaxation of muscle	5	11	20	36	69	
go:GO:1901096	go	regulation of autophagosome maturation	10	24	48	96	192	
go:GO:1901098	go	positive regulation of autophagosome maturation	10	24	48	96	192	
go:GO:1901224	go	positive regulation of non-canonical NF-kappaB signal transduction	8	16	31	58	109	
go:GO:1901329	go	regulation of odontoblast differentiation	10	25	50	99	198	
go:GO:1901334	go	lactone metabolic process	1	1	1	1	2	
go:GO:1901502	go	ether catabolic process	1	1	1	1	1	
go:GO:1901503	go	ether biosynthetic process	1	1	1	1	1	
go:GO:1901568	go	fatty acid derivative metabolic process	1	1	1	1	2	
go:GO:1901623	go	regulation of lymphocyte chemotaxis	3	7	13	20	39	
go:GO:1901654	go	response to ketone	6	12	22	39	75	
go:GO:1901655	go	cellular response to ketone	6	12	22	39	75	
go:GO:1901659	go	glycosyl compound biosynthetic process	9	19	35	70	137	
go:GO:1901679	go	nucleotide transmembrane transport	10	24	47	94	189	
go:GO:1901722	go	obsolete regulation of cell proliferation involved in kidney development	7	15	26	48	92	
go:GO:1901858	go	regulation of mitochondrial DNA metabolic process	6	12	22	40	78	
go:GO:1901874	go	negative regulation of post-translational protein modification	5	11	20	36	67	
go:GO:1901950	go	dense core granule transport	10	24	48	96	192	
go:GO:1902045	go	negative regulation of Fas signaling pathway	5	11	20	35	66	
go:GO:1902075	go	cellular response to salt	5	10	18	31	60	
go:GO:1902080	go	regulation of calcium ion import into sarcoplasmic reticulum	10	23	45	89	174	
go:GO:1902165	go	regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator	10	23	44	88	173	
go:GO:1902170	go	cellular response to reactive nitrogen species	5	10	18	32	61	
go:GO:1902230	go	negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage	8	16	31	59	110	
go:GO:1902231	go	positive regulation of intrinsic apoptotic signaling pathway in response to DNA damage	8	16	31	59	110	
go:GO:1902237	go	positive regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway	9	19	35	69	135	
go:GO:1902255	go	positive regulation of intrinsic apoptotic signaling pathway by p53 class mediator	10	23	44	88	173	
go:GO:1902275	go	regulation of chromatin organization	9	21	41	84	164	
go:GO:1902292	go	cell cycle DNA replication initiation	9	19	37	74	146	
go:GO:1902410	go	mitotic cytokinetic process	7	15	27	49	93	
go:GO:1902423	go	regulation of attachment of mitotic spindle microtubules to kinetochore	7	15	27	49	94	
go:GO:1902425	go	positive regulation of attachment of mitotic spindle microtubules to kinetochore	7	15	27	49	94	
go:GO:1902475	go	L-alpha-amino acid transmembrane transport	1	1	2	4	6	
go:GO:1902513	go	regulation of organelle transport along microtubule	10	24	48	96	192	
go:GO:1902533	go	positive regulation of intracellular signal transduction	10	23	44	87	170	
go:GO:1902683	go	regulation of receptor localization to synapse	8	18	34	66	130	
go:GO:1902746	go	regulation of lens fiber cell differentiation	7	15	28	52	100	
go:GO:1902747	go	negative regulation of lens fiber cell differentiation	7	15	28	52	100	
go:GO:1902951	go	negative regulation of dendritic spine maintenance	8	18	33	63	122	
go:GO:1902956	go	regulation of mitochondrial electron transport, NADH to ubiquinone	6	12	22	40	78	
go:GO:1902992	go	negative regulation of amyloid precursor protein catabolic process	5	11	19	34	63	
