pathway_id	pathway_name	symbol	hgnc_id	match_type	test	reason
R-HSA-2262752	Cellular responses to stress	18S rRNA	-	-	0	symbol resolves to no HGNC record
R-HSA-2262752	Cellular responses to stress	28S rRNA	-	-	0	symbol resolves to no HGNC record
R-HSA-2262752	Cellular responses to stress	5.8S rRNA	-	-	0	symbol resolves to no HGNC record
R-HSA-2262752	Cellular responses to stress	5S rRNA	-	-	0	symbol resolves to no HGNC record
R-HSA-2262752	Cellular responses to stress	HSBP2	-	-	0	symbol resolves to no HGNC record
R-HSA-2262752	Cellular responses to stress	X	-	-	0	symbol resolves to no HGNC record
R-HSA-2408522	Selenoamino acid metabolism	18S rRNA	-	-	0	symbol resolves to no HGNC record
R-HSA-2408522	Selenoamino acid metabolism	28S rRNA	-	-	0	symbol resolves to no HGNC record
R-HSA-2408522	Selenoamino acid metabolism	5.8S rRNA	-	-	0	symbol resolves to no HGNC record
R-HSA-2408522	Selenoamino acid metabolism	5S rRNA	-	-	0	symbol resolves to no HGNC record
R-HSA-2408557	Selenocysteine synthesis	18S rRNA	-	-	0	symbol resolves to no HGNC record
R-HSA-2408557	Selenocysteine synthesis	28S rRNA	-	-	0	symbol resolves to no HGNC record
R-HSA-2408557	Selenocysteine synthesis	5.8S rRNA	-	-	0	symbol resolves to no HGNC record
R-HSA-2408557	Selenocysteine synthesis	5S rRNA	-	-	0	symbol resolves to no HGNC record
R-HSA-2454202	Fc epsilon receptor (FCERI) signaling	IGHV	-	-	0	symbol resolves to no HGNC record
R-HSA-2454202	Fc epsilon receptor (FCERI) signaling	IGLV	-	-	0	symbol resolves to no HGNC record
R-HSA-2730905	Role of LAT2/NTAL/LAB on calcium mobilization	IGHV	-	-	0	symbol resolves to no HGNC record
R-HSA-2730905	Role of LAT2/NTAL/LAB on calcium mobilization	IGLV	-	-	0	symbol resolves to no HGNC record
R-HSA-2871796	FCERI mediated MAPK activation	IGHV	-	-	0	symbol resolves to no HGNC record
R-HSA-2871796	FCERI mediated MAPK activation	IGLV	-	-	0	symbol resolves to no HGNC record
R-HSA-2871809	FCERI mediated Ca+2 mobilization	IGHV	-	-	0	symbol resolves to no HGNC record
R-HSA-2871809	FCERI mediated Ca+2 mobilization	IGLV	-	-	0	symbol resolves to no HGNC record
R-HSA-2871837	FCERI mediated NF-kB activation	IGHV	-	-	0	symbol resolves to no HGNC record
R-HSA-2871837	FCERI mediated NF-kB activation	IGLV	-	-	0	symbol resolves to no HGNC record
R-HSA-3000484	Scavenging by Class F Receptors	porB	-	-	0	symbol resolves to no HGNC record
R-HSA-3371453	Regulation of HSF1-mediated heat shock response	HSBP2	-	-	0	symbol resolves to no HGNC record
R-HSA-3371511	HSF1 activation	HSBP2	-	-	0	symbol resolves to no HGNC record
R-HSA-3371511	HSF1 activation	HSPA1L	HGNC:5234	approved	2	gene is covered by the exports but absent from this pathway
R-HSA-3371556	Cellular response to heat stress	HSBP2	-	-	0	symbol resolves to no HGNC record
R-HSA-3371568	Attenuation phase	HSBP2	-	-	0	symbol resolves to no HGNC record
R-HSA-3371571	HSF1-dependent transactivation	HSBP2	-	-	0	symbol resolves to no HGNC record
R-HSA-376176	Signaling by ROBO receptors	18S rRNA	-	-	0	symbol resolves to no HGNC record
R-HSA-376176	Signaling by ROBO receptors	28S rRNA	-	-	0	symbol resolves to no HGNC record
R-HSA-376176	Signaling by ROBO receptors	5.8S rRNA	-	-	0	symbol resolves to no HGNC record
R-HSA-376176	Signaling by ROBO receptors	5S rRNA	-	-	0	symbol resolves to no HGNC record
R-HSA-381753	Olfactory Signaling Pathway	OR2W5P	HGNC:15424	previous	4	gene absent from exports; matched via the previous tier
R-HSA-382551	Transport of small molecules	ALAD	HGNC:395	approved	2	gene is covered by the exports but absent from this pathway
R-HSA-382551	Transport of small molecules	RSC1A1	HGNC:24578	previous	4	gene absent from exports; matched via the previous tier
R-HSA-3858494	Beta-catenin independent WNT signaling	MIR92b	-	-	0	symbol resolves to no HGNC record
R-HSA-388841	Regulation of T cell activation by CD28 family	M	-	-	0	symbol resolves to no HGNC record
R-HSA-388841	Regulation of T cell activation by CD28 family	MIR142	HGNC:31529	approved	2	gene is covered by the exports but absent from this pathway
R-HSA-388841	Regulation of T cell activation by CD28 family	N	-	-	0	symbol resolves to no HGNC record
R-HSA-389356	Co-stimulation by CD28	M	-	-	0	symbol resolves to no HGNC record
R-HSA-389356	Co-stimulation by CD28	N	-	-	0	symbol resolves to no HGNC record
R-HSA-389357	CD28 dependent PI3K/Akt signaling	M	-	-	0	symbol resolves to no HGNC record
R-HSA-389357	CD28 dependent PI3K/Akt signaling	N	-	-	0	symbol resolves to no HGNC record
R-HSA-389948	Co-inhibition by PD-1	MIR142	HGNC:31529	approved	2	gene is covered by the exports but absent from this pathway
R-HSA-392499	Metabolism of proteins	18S rRNA	-	-	0	symbol resolves to no HGNC record
R-HSA-392499	Metabolism of proteins	28S rRNA	-	-	0	symbol resolves to no HGNC record
R-HSA-392499	Metabolism of proteins	5.8S rRNA	-	-	0	symbol resolves to no HGNC record
R-HSA-392499	Metabolism of proteins	5S rRNA	-	-	0	symbol resolves to no HGNC record
R-HSA-392499	Metabolism of proteins	7SL RNA (ENSG00000222619)	-	-	0	symbol resolves to no HGNC record
R-HSA-392499	Metabolism of proteins	7SL RNA (ENSG00000222639)	-	-	0	symbol resolves to no HGNC record
R-HSA-392499	Metabolism of proteins	HLA-B	HGNC:4932	approved	2	gene is covered by the exports but absent from this pathway
R-HSA-392499	Metabolism of proteins	US11	-	-	0	symbol resolves to no HGNC record
R-HSA-392499	Metabolism of proteins	X	-	-	0	symbol resolves to no HGNC record
R-HSA-4086398	Ca2+ pathway	MIR92b	-	-	0	symbol resolves to no HGNC record
R-HSA-420029	Tight junction interactions	E	-	-	0	symbol resolves to no HGNC record
R-HSA-421270	Cell-cell junction organization	E	-	-	0	symbol resolves to no HGNC record
R-HSA-422475	Axon guidance	18S rRNA	-	-	0	symbol resolves to no HGNC record
R-HSA-422475	Axon guidance	28S rRNA	-	-	0	symbol resolves to no HGNC record
R-HSA-422475	Axon guidance	5.8S rRNA	-	-	0	symbol resolves to no HGNC record
R-HSA-422475	Axon guidance	5S rRNA	-	-	0	symbol resolves to no HGNC record
R-HSA-425407	SLC-mediated transmembrane transport	RSC1A1	HGNC:24578	previous	4	gene absent from exports; matched via the previous tier
R-HSA-427359	SIRT1 negatively regulates rRNA expression	28S rRNA	-	-	0	symbol resolves to no HGNC record
R-HSA-427359	SIRT1 negatively regulates rRNA expression	5.8S rRNA	-	-	0	symbol resolves to no HGNC record
R-HSA-427359	SIRT1 negatively regulates rRNA expression	5S rRNA	-	-	0	symbol resolves to no HGNC record
R-HSA-427389	ERCC6 (CSB) and EHMT2 (G9a) positively regulate rRNA expression	45S pre-rRNA gene	-	-	0	symbol resolves to no HGNC record
R-HSA-427413	NoRC negatively regulates rRNA expression	18S rRNA, 5.8S rRNA, 28S rRNA	-	-	0	symbol resolves to no HGNC record
R-HSA-427413	NoRC negatively regulates rRNA expression	45S pre-rRNA gene	-	-	0	symbol resolves to no HGNC record
R-HSA-428359	Insulin-like Growth Factor-2 mRNA Binding Proteins (IGF2BPs/IMPs/VICKZs) bind RNA	ACTB	HGNC:132	approved	2	gene is covered by the exports but absent from this pathway
R-HSA-428359	Insulin-like Growth Factor-2 mRNA Binding Proteins (IGF2BPs/IMPs/VICKZs) bind RNA	CD44	HGNC:1681	approved	2	gene is covered by the exports but absent from this pathway
R-HSA-428359	Insulin-like Growth Factor-2 mRNA Binding Proteins (IGF2BPs/IMPs/VICKZs) bind RNA	IGF2	HGNC:5466	approved	2	gene is covered by the exports but absent from this pathway
R-HSA-428359	Insulin-like Growth Factor-2 mRNA Binding Proteins (IGF2BPs/IMPs/VICKZs) bind RNA	MYC	HGNC:7553	approved	2	gene is covered by the exports but absent from this pathway
R-HSA-4420097	VEGFA-VEGFR2 Pathway	M	-	-	0	symbol resolves to no HGNC record
R-HSA-4420097	VEGFA-VEGFR2 Pathway	N	-	-	0	symbol resolves to no HGNC record
R-HSA-445989	TAK1-dependent IKK and NF-kappa-B activation	N	-	-	0	symbol resolves to no HGNC record
R-HSA-446652	Interleukin-1 family signaling	N	-	-	0	symbol resolves to no HGNC record
R-HSA-446728	Cell junction organization	E	-	-	0	symbol resolves to no HGNC record
R-HSA-448424	Interleukin-17 signaling	8	-	-	0	symbol resolves to no HGNC record
R-HSA-449147	Signaling by Interleukins	8	-	-	0	symbol resolves to no HGNC record
R-HSA-449147	Signaling by Interleukins	N	-	-	0	symbol resolves to no HGNC record
R-HSA-450520	HuR (ELAVL1) binds and stabilizes mRNA	ENPP2	HGNC:3357	approved	2	gene is covered by the exports but absent from this pathway
R-HSA-450531	Regulation of mRNA stability by proteins that bind AU-rich elements	ENPP2	HGNC:3357	approved	2	gene is covered by the exports but absent from this pathway
R-HSA-4839726	Chromatin organization	NP	HGNC:7892	previous	2	gene is covered by the exports but absent from this pathway
R-HSA-4839726	Chromatin organization	NS	-	-	0	symbol resolves to no HGNC record
R-HSA-4839726	Chromatin organization	PA	HGNC:8549	previous	2	gene is covered by the exports but absent from this pathway
R-HSA-4839726	Chromatin organization	PB2	-	-	0	symbol resolves to no HGNC record
R-HSA-5210891	Uptake and function of anthrax toxins	cya	-	-	0	symbol resolves to no HGNC record
R-HSA-5210891	Uptake and function of anthrax toxins	lef	-	-	0	symbol resolves to no HGNC record
R-HSA-5210891	Uptake and function of anthrax toxins	pagA	-	-	0	symbol resolves to no HGNC record
R-HSA-5213460	RIPK1-mediated regulated necrosis	NS	-	-	0	symbol resolves to no HGNC record
R-HSA-5213460	RIPK1-mediated regulated necrosis	RIR1	-	-	0	symbol resolves to no HGNC record
R-HSA-5218859	Regulated Necrosis	NS	-	-	0	symbol resolves to no HGNC record
R-HSA-5218859	Regulated Necrosis	RIR1	-	-	0	symbol resolves to no HGNC record
R-HSA-5218920	VEGFR2 mediated vascular permeability	M	-	-	0	symbol resolves to no HGNC record
R-HSA-5218920	VEGFR2 mediated vascular permeability	N	-	-	0	symbol resolves to no HGNC record
R-HSA-5250913	Positive epigenetic regulation of rRNA expression	45S pre-rRNA gene	-	-	0	symbol resolves to no HGNC record
R-HSA-5250941	Negative epigenetic regulation of rRNA expression	18S rRNA, 5.8S rRNA, 28S rRNA	-	-	0	symbol resolves to no HGNC record
R-HSA-5250941	Negative epigenetic regulation of rRNA expression	28S rRNA	-	-	0	symbol resolves to no HGNC record
R-HSA-5250941	Negative epigenetic regulation of rRNA expression	45S pre-rRNA gene	-	-	0	symbol resolves to no HGNC record
R-HSA-5250941	Negative epigenetic regulation of rRNA expression	5.8S rRNA	-	-	0	symbol resolves to no HGNC record
R-HSA-5250941	Negative epigenetic regulation of rRNA expression	5S rRNA	-	-	0	symbol resolves to no HGNC record
R-HSA-5250955	Toxicity of botulinum toxin type D (botD)	botD	-	-	0	symbol resolves to no HGNC record
R-HSA-5250958	Toxicity of botulinum toxin type B (botB)	HA-33	-	-	0	symbol resolves to no HGNC record
R-HSA-5250958	Toxicity of botulinum toxin type B (botB)	botB	-	-	0	symbol resolves to no HGNC record
R-HSA-5250958	Toxicity of botulinum toxin type B (botB)	ha17	-	-	0	symbol resolves to no HGNC record
R-HSA-5250958	Toxicity of botulinum toxin type B (botB)	ha70	-	-	0	symbol resolves to no HGNC record
R-HSA-5250958	Toxicity of botulinum toxin type B (botB)	ntnha	-	-	0	symbol resolves to no HGNC record
R-HSA-5250968	Toxicity of botulinum toxin type A (botA)	HA-33	-	-	0	symbol resolves to no HGNC record
R-HSA-5250968	Toxicity of botulinum toxin type A (botA)	botA	-	-	0	symbol resolves to no HGNC record
R-HSA-5250968	Toxicity of botulinum toxin type A (botA)	ha17	-	-	0	symbol resolves to no HGNC record
R-HSA-5250968	Toxicity of botulinum toxin type A (botA)	ha70	-	-	0	symbol resolves to no HGNC record
R-HSA-5250968	Toxicity of botulinum toxin type A (botA)	ntnha	-	-	0	symbol resolves to no HGNC record
R-HSA-5250981	Toxicity of botulinum toxin type F (botF)	botF	-	-	0	symbol resolves to no HGNC record
R-HSA-5250982	Toxicity of tetanus toxin (tetX)	tetX	-	-	0	symbol resolves to no HGNC record
R-HSA-5250989	Toxicity of botulinum toxin type G (botG)	botG	-	-	0	symbol resolves to no HGNC record
R-HSA-5250992	Toxicity of botulinum toxin type E (botE)	botE	-	-	0	symbol resolves to no HGNC record
R-HSA-5250992	Toxicity of botulinum toxin type E (botE)	ntnha	-	-	0	symbol resolves to no HGNC record
R-HSA-5260271	Diseases of Immune System	fliC	-	-	0	symbol resolves to no HGNC record
R-HSA-5260271	Diseases of Immune System	mip	-	-	0	symbol resolves to no HGNC record
R-HSA-5260271	Diseases of Immune System	porB	-	-	0	symbol resolves to no HGNC record
R-HSA-5339562	Uptake and actions of bacterial toxins	HA-33	-	-	0	symbol resolves to no HGNC record
R-HSA-5339562	Uptake and actions of bacterial toxins	botA	-	-	0	symbol resolves to no HGNC record
R-HSA-5339562	Uptake and actions of bacterial toxins	botB	-	-	0	symbol resolves to no HGNC record
R-HSA-5339562	Uptake and actions of bacterial toxins	botD	-	-	0	symbol resolves to no HGNC record
R-HSA-5339562	Uptake and actions of bacterial toxins	botE	-	-	0	symbol resolves to no HGNC record
R-HSA-5339562	Uptake and actions of bacterial toxins	botF	-	-	0	symbol resolves to no HGNC record
R-HSA-5339562	Uptake and actions of bacterial toxins	botG	-	-	0	symbol resolves to no HGNC record
R-HSA-5339562	Uptake and actions of bacterial toxins	cya	-	-	0	symbol resolves to no HGNC record
R-HSA-5339562	Uptake and actions of bacterial toxins	ha17	-	-	0	symbol resolves to no HGNC record
R-HSA-5339562	Uptake and actions of bacterial toxins	ha70	-	-	0	symbol resolves to no HGNC record
R-HSA-5339562	Uptake and actions of bacterial toxins	lef	-	-	0	symbol resolves to no HGNC record
R-HSA-5339562	Uptake and actions of bacterial toxins	ntnha	-	-	0	symbol resolves to no HGNC record
R-HSA-5339562	Uptake and actions of bacterial toxins	pagA	-	-	0	symbol resolves to no HGNC record
R-HSA-5339562	Uptake and actions of bacterial toxins	sta1	-	-	0	symbol resolves to no HGNC record
R-HSA-5339562	Uptake and actions of bacterial toxins	tetX	-	-	0	symbol resolves to no HGNC record
R-HSA-5357769	Caspase activation via extrinsic apoptotic signalling pathway	MC159L	-	-	0	symbol resolves to no HGNC record
R-HSA-5357769	Caspase activation via extrinsic apoptotic signalling pathway	ORF71	-	-	0	symbol resolves to no HGNC record
R-HSA-5357786	TNFR1-induced proapoptotic signaling	UL36	-	-	0	symbol resolves to no HGNC record
R-HSA-5357801	Programmed Cell Death	MC159L	-	-	0	symbol resolves to no HGNC record
R-HSA-5357801	Programmed Cell Death	NS	-	-	0	symbol resolves to no HGNC record
R-HSA-5357801	Programmed Cell Death	ORF71	-	-	0	symbol resolves to no HGNC record
R-HSA-5357801	Programmed Cell Death	RIR1	-	-	0	symbol resolves to no HGNC record
R-HSA-5357905	Regulation of TNFR1 signaling	OPG199	-	-	0	symbol resolves to no HGNC record
R-HSA-5357905	Regulation of TNFR1 signaling	UL36	-	-	0	symbol resolves to no HGNC record
R-HSA-549127	SLC-mediated transport of organic cations	RSC1A1	HGNC:24578	previous	4	gene absent from exports; matched via the previous tier
R-HSA-556833	Metabolism of lipids	ACOT7L	-	-	0	symbol resolves to no HGNC record
R-HSA-5602358	Diseases associated with the TLR signaling cascade	fliC	-	-	0	symbol resolves to no HGNC record
R-HSA-5602358	Diseases associated with the TLR signaling cascade	mip	-	-	0	symbol resolves to no HGNC record
R-HSA-5602358	Diseases associated with the TLR signaling cascade	porB	-	-	0	symbol resolves to no HGNC record
R-HSA-5602498	MyD88 deficiency (TLR2/4)	mip	-	-	0	symbol resolves to no HGNC record
R-HSA-5602498	MyD88 deficiency (TLR2/4)	porB	-	-	0	symbol resolves to no HGNC record
R-HSA-5602680	MyD88 deficiency (TLR5)	fliC	-	-	0	symbol resolves to no HGNC record
R-HSA-5603037	IRAK4 deficiency (TLR5)	fliC	-	-	0	symbol resolves to no HGNC record
R-HSA-5603041	IRAK4 deficiency (TLR2/4)	mip	-	-	0	symbol resolves to no HGNC record
R-HSA-5603041	IRAK4 deficiency (TLR2/4)	porB	-	-	0	symbol resolves to no HGNC record
R-HSA-5621480	Dectin-2 family	env	-	-	0	symbol resolves to no HGNC record
R-HSA-5621481	C-type lectin receptors (CLRs)	env	-	-	0	symbol resolves to no HGNC record
R-HSA-5653656	Vesicle-mediated transport	E	-	-	0	symbol resolves to no HGNC record
R-HSA-5653656	Vesicle-mediated transport	IGHV	-	-	0	symbol resolves to no HGNC record
R-HSA-5653656	Vesicle-mediated transport	IGLV	-	-	0	symbol resolves to no HGNC record
R-HSA-5653656	Vesicle-mediated transport	KIF5C	HGNC:6325	approved	2	gene is covered by the exports but absent from this pathway
R-HSA-5653656	Vesicle-mediated transport	POLG	HGNC:9179	approved	2	gene is covered by the exports but absent from this pathway
R-HSA-5653656	Vesicle-mediated transport	porB	-	-	0	symbol resolves to no HGNC record
R-HSA-5663205	Infectious disease	16S rRNA	-	-	0	symbol resolves to no HGNC record
R-HSA-5663205	Infectious disease	18S rRNA	-	-	0	symbol resolves to no HGNC record
R-HSA-5663205	Infectious disease	1B	-	-	0	symbol resolves to no HGNC record
R-HSA-5663205	Infectious disease	1C	-	-	0	symbol resolves to no HGNC record
R-HSA-5663205	Infectious disease	1a	-	-	0	symbol resolves to no HGNC record
R-HSA-5663205	Infectious disease	28S rRNA	-	-	0	symbol resolves to no HGNC record
R-HSA-5663205	Infectious disease	3a	-	-	0	symbol resolves to no HGNC record
R-HSA-5663205	Infectious disease	3b	-	-	0	symbol resolves to no HGNC record
